<DATE>,amzn.us.txt,msft.us.txt,aapl.us.txt,intc.us.txt,gs_n.us.txt,spy.us.txt,ivv.us.txt,vxx.us.txt,eu.c.txt,xauusd.txt,gdx.us.txt,gld.us.txt
2008-06-18,82.52,22.820999999999998,5.517,16.707,,110.49,110.29,,1.5535,894.4,41.666000000000004,88.28
2008-06-19,84.26,23.195999999999998,5.582999999999999,17.136,,110.64,110.63,,1.5504,902.8,41.451,88.42
2008-06-20,81.1,22.638,5.4095,16.773,,108.27,108.64,,1.5605,901.13,41.251999999999995,88.95
2008-06-23,80.68,22.427,5.3438,16.765,,108.16,108.63,,1.5515,882.56,41.666000000000004,87.09
2008-06-24,79.64,22.237,5.347,16.803,,107.97,107.81,,1.5564,887.55,41.461000000000006,87.47
2008-06-25,80.51,22.733,5.4748,16.983,,108.47,108.46,,1.5666,880.14,41.291000000000004,87.42
2008-06-26,76.3,22.252,5.1925,16.188,,105.5,105.24,,1.5758,911.83,43.68,90.61
2008-06-27,74.66,22.154,5.2488,16.114,,104.99,105.0,,1.5789,929.69,45.43899999999999,91.47
2008-06-30,73.33,22.059,5.1682,16.105,,105.33,104.94,,1.5748,927.4,45.723,91.4
2008-07-01,73.62,21.545,5.391,16.171,,105.61,105.42,,1.5786,940.88,46.608000000000004,92.66
2008-07-02,71.44,20.752,5.1905,15.693,,103.8,103.54,,1.5879,941.95,45.299,93.17
2008-07-03,72.0,20.833000000000002,5.25,15.491,,103.92,103.61,,1.5698,932.36,44.291000000000004,92.06
2008-07-07,72.49,20.874000000000002,5.406000000000001,15.529000000000002,,102.9,102.73,,1.5729,927.7,43.52,91.23
2008-07-08,75.04,20.728,5.541,15.686,,104.74,104.52,,1.567,922.04,42.863,90.86
2008-07-09,70.61,20.232,5.3778,14.853,,102.71,102.23,,1.5742,926.4,42.681000000000004,91.5
2008-07-10,70.63,20.406,5.4515,15.46,,103.14,102.99,,1.5784,940.62,43.913999999999994,93.53
2008-07-11,68.54,20.247,5.3265,15.474,,101.9,101.91,,1.5930000000000002,961.96,45.835,95.16
2008-07-14,66.28,20.167,5.3665,15.347000000000001,,101.01,100.95,,1.5909,972.48,47.838,95.91
2008-07-15,67.03,20.967,5.2352,15.529000000000002,,99.55,99.73,,1.5913,975.76,46.67100000000001,96.17
2008-07-16,71.84,21.859,5.334,15.68,,101.99,102.19,,1.5825,962.36,45.703,94.44
2008-07-17,72.11,22.066999999999997,5.3022,16.488,,103.07,103.46,,1.5864,964.58,44.742,94.22
2008-07-18,69.12,20.736,5.0963,16.564,,103.63,103.38,,1.5847,954.0,44.742,94.17
2008-07-21,68.48,20.561,5.132000000000001,16.564,,103.68,103.51,,1.5926,963.63,45.816,95.12
2008-07-22,67.97,20.686999999999998,5.0008,16.564,,104.94,104.81,,1.5785,948.6,44.227,93.06
2008-07-23,70.54,21.191999999999997,5.1308,16.721,,105.45,105.31,,1.5698,923.35,41.938,90.57
2008-07-24,78.72,20.397000000000002,4.908,16.249000000000002,,103.29,103.02,,1.5681,922.65,41.412,91.33
2008-07-25,78.31,20.975,5.0035,16.502,,103.27,103.23,,1.5702,927.97,41.646,91.69
2008-07-28,75.98,20.45,4.7652,16.249000000000002,,101.73,101.58,,1.5743,928.85,41.977,91.73
2008-07-29,78.21,20.935,4.8477,16.669,,103.9,103.71,,1.5590000000000002,916.48,41.093,90.59
2008-07-30,78.21,21.033,4.9338,16.669,,105.75,105.49,,1.5579,906.09,40.64,89.52
2008-07-31,76.34,20.623,4.9055,16.637,,104.37,104.18,,1.5605,913.2,40.912,90.08
2008-08-01,75.75,20.397000000000002,4.835,16.756,,103.78,103.6,,1.5557,909.64,39.898,89.57
2008-08-04,75.71,20.269000000000002,4.7288,16.884,,102.88,102.6,,1.5578,896.57,38.44,88.14
2008-08-05,79.11,21.016,4.9575,17.262,,105.6,105.48,,1.5456,877.65,36.313,86.08
2008-08-06,78.09,21.666999999999998,5.0680000000000005,17.097,,106.09,106.06,,1.5411,876.9,36.896,86.64
2008-08-07,76.95,21.964000000000002,5.0485,17.747,,104.53,104.25,,1.5321,870.78,36.624,86.09
2008-08-08,80.51,22.554000000000002,5.2322,18.169,,106.48,106.45,,1.5017,857.1,34.157,84.43
2008-08-11,88.09,22.375,5.3565,18.283,,107.56,107.31,,1.4908,820.15,32.398,81.13
2008-08-12,87.25,22.546,5.4545,18.385,,106.46,106.22,,1.4926,813.3,33.282,80.52
2008-08-13,86.69,22.383000000000003,5.5335,18.085,,105.78,105.82,,1.4913,827.45,35.334,81.56
2008-08-14,88.03,22.383000000000003,5.5338,18.267,,106.6,106.4,,1.4825,810.8,33.753,79.35
2008-08-15,86.4,22.3,5.4232,18.19,,107.15,106.83,,1.4686,785.28,32.424,77.63
2008-08-18,83.11,22.203000000000003,5.4128,18.005,,105.62,105.4,,1.4697,801.5,33.038000000000004,78.8
2008-08-19,81.29,21.906999999999996,5.3555,17.688,,104.51,104.33,,1.4782,810.14,34.006,80.43
2008-08-20,82.13,21.883000000000003,5.4265,17.539,,105.02,104.9,,1.4746,810.1,34.045,80.06
2008-08-21,83.26,21.795,5.3792,17.285999999999998,,105.18,105.14,,1.4901,834.2,36.04,82.17
2008-08-22,85.26,22.324,5.4562,17.612000000000002,,106.7,106.38,,1.4787,827.43,35.277,81.08
2008-08-25,82.85,22.179000000000002,5.3252,17.222,,104.54,104.42,,1.4754,820.78,34.861999999999995,80.93
2008-08-26,81.76,21.868000000000002,5.3588,17.355,,104.86,104.63,,1.4653,824.3,34.834,81.23
2008-08-27,81.73,22.1,5.3908,17.553,,105.83,105.54,,1.4727,826.1,35.57,81.36
2008-08-28,83.42,22.401,5.362,17.688,,107.16,107.04,,1.4713,831.06,35.681999999999995,82.18
2008-08-29,80.81,21.883000000000003,5.2315,17.148,,105.98,105.74,,1.4674,830.25,35.418,81.71
2008-09-02,81.41,21.729,5.1288,16.933,,105.34,105.26,,1.4522,807.75,33.17,79.2
2008-09-03,80.77,21.570999999999998,5.1525,16.149,,105.24,105.17,,1.4495,802.0,31.589000000000002,78.89
2008-09-04,78.03,21.131,4.9755,15.386,,102.05,101.94,,1.4324,800.18,30.28,78.39
2008-09-05,79.19,20.569000000000003,4.9435,15.455,,102.39,102.38,,1.4263,801.0,30.721999999999998,78.98
2008-09-08,81.16,20.943,4.8738,15.722999999999999,,104.51,104.49,,1.4137,800.49,29.113000000000003,78.86
2008-09-09,79.04,20.928,4.6808,15.241,,101.4,100.98,,1.4137,784.55,26.441999999999997,76.49
2008-09-10,76.74,21.2,4.6785,15.115,,101.8,101.5,,1.4005,761.2,27.363000000000003,74.22
2008-09-11,79.51,21.921999999999997,4.7112,15.14,,103.29,103.03,,1.3992,744.86,26.535,73.08
2008-09-12,78.3,22.146,4.5963,15.115,,103.72,103.29,,1.4206,760.22,29.405,75.55
2008-09-15,77.34,21.504,4.3318,14.515,,98.82600000000001,98.818,,1.4237,782.12,28.54,77.56
2008-09-16,78.73,20.842,4.3172,14.604000000000001,,100.47,100.06,,1.4139,780.9,28.747,76.79
2008-09-17,71.54,19.699,3.9445,13.91,,95.959,95.51700000000001,,1.4327,863.46,32.086,85.46
2008-09-18,76.5,20.254,4.138,14.443,,98.806,99.036,,1.4352,894.73,32.181999999999995,82.8
2008-09-19,81.0,20.176,4.349,14.42,,102.13,103.29,,1.4477,858.5,33.121,85.98
2008-09-22,74.93,20.365,4.044,13.870999999999999,,99.84,99.72,,1.4781,900.84,35.841,89.18
2008-09-23,71.76,20.397000000000002,3.915,13.969000000000001,,97.552,97.916,,1.4656,888.65,34.986999999999995,88.32
2008-09-24,69.96,20.623,3.9725,14.02,,97.86399999999999,97.897,,1.4623,887.2,35.183,86.71
2008-09-25,72.08,21.337,4.072,13.925999999999998,,99.402,99.337,,1.4609,873.34,34.251,86.45
2008-09-26,70.7,21.971999999999998,3.9572,14.394,,99.45200000000001,99.54,,1.4621,884.2,33.715,86.64
2008-09-29,63.35,20.053,3.2485,12.949000000000002,,91.64200000000001,92.11200000000001,,1.4444,899.8,31.994,89.57
2008-09-30,72.76,21.4,3.5075,14.045,,95.46,95.766,,1.4099,872.02,31.795,85.07
2008-10-01,69.58,21.235,3.3680000000000003,13.885,,95.509,95.025,,1.401,883.8,31.776999999999997,85.97
2008-10-02,67.36,21.048000000000002,3.0895,12.895999999999999,,92.03399999999999,91.541,,1.3821,840.35,27.241,82.33
2008-10-03,67.0,21.107,2.995,12.979000000000001,,90.806,90.391,,1.3783,830.55,27.335,82.59
2008-10-06,65.23,19.976,3.0288,12.696,,86.178,87.40700000000001,,1.3506,865.15,26.255,84.28
2008-10-07,58.52,18.629,2.752,12.012,,82.31700000000001,82.32799999999999,,1.3592,879.9,25.763,87.27
2008-10-08,61.02,18.45,2.7710000000000004,12.186,,80.243,80.67,,1.3661,897.2,29.415,89.42
2008-10-09,56.0,17.881,2.7385,11.698,,74.642,75.35,,1.3602,882.98,28.464000000000002,89.9
2008-10-10,56.25,17.24,2.9875,11.389000000000001,,72.829,75.027,,1.3399,840.28,24.785,83.22
2008-10-13,62.02,20.45,3.4025,12.738,,83.404,82.743,,1.3573,834.89,25.218000000000004,81.99
2008-10-14,55.86,19.326,3.2125,11.944,,82.169,81.959,,1.3626,841.9,25.773000000000003,82.2
2008-10-15,48.72,18.171,3.0235,11.239,,74.079,74.449,,1.3498,840.03,22.921999999999997,83.31
2008-10-16,50.29,19.398,3.1448,11.908,,77.167,77.66,,1.3457,803.83,20.89,79.29
2008-10-17,50.65,19.188,3.0058,11.620999999999999,,76.705,77.251,,1.3417,788.45,20.410999999999998,77.21
2008-10-20,52.97,19.825,3.0378,12.029000000000002,,81.313,80.97399999999999,,1.3337,794.26,22.763,78.5
2008-10-21,50.23,18.733,2.8238,11.437000000000001,,78.889,78.368,,1.3069,771.83,20.598000000000003,76.03
2008-10-22,49.99,17.267,2.989,10.932,,74.59,74.077,,1.2862,726.12,17.399,71.71
2008-10-23,50.32,17.897000000000002,3.0312,10.880999999999998,,75.458,74.70100000000001,,1.2921,714.65,16.382,70.65
2008-10-24,48.96,17.607,2.9752,10.709000000000001,,71.63,71.858,,1.2625,733.42,16.749000000000002,72.21
2008-10-27,49.58,16.985,2.842,10.685,,69.085,69.51899999999999,,1.2504,734.42,15.402999999999999,72.18
2008-10-28,56.04,18.521,3.0838,11.892000000000001,,77.158,77.234,,1.2689,743.9,17.588,73.79
2008-10-29,56.89,18.442999999999998,3.2265,11.202,,76.597,75.676,,1.2955,752.38,19.629,74.0
2008-10-30,56.71,18.146,3.4272,12.124,,79.249,78.447,,1.2918,739.13,20.418,72.71
2008-10-31,57.24,17.904,3.3208,12.020999999999999,,79.685,79.859,,1.2742,724.93,19.713,71.34
2008-11-03,55.77,18.137999999999998,3.301,11.728,,79.914,79.542,,1.2641,725.15,19.771,71.1
2008-11-04,58.45,18.865,3.4258,12.190999999999999,,82.63,82.53200000000001,,1.2974,757.85,22.489,75.48
2008-11-05,51.98,17.706,3.1875,11.294,,79.157,78.60600000000001,,1.2961,743.17,22.113000000000003,72.8
2008-11-06,47.22,16.745,3.0582,10.401,,74.77199999999999,74.53699999999999,,1.2713,733.32,20.635,72.22
2008-11-07,49.21,17.24,3.0315,10.97,,77.243,76.458,,1.2718,733.64,20.465999999999998,72.5
2008-11-10,48.46,17.079,2.9589999999999996,10.757,,76.229,75.822,,1.2756,749.27,21.783,73.58
2008-11-11,46.3,17.003,2.925,10.445,,73.876,73.955,,1.2528,735.6,20.363,72.05
2008-11-12,41.56,16.278,2.781,10.136000000000001,,70.625,70.362,,1.2505,716.1,18.255,70.0
2008-11-13,44.93,17.04,2.9772,10.821,,75.027,75.16199999999999,,1.2785,715.35,20.382,72.15
2008-11-14,41.75,16.084,2.7845,9.986,,71.281,71.945,,1.2598,743.45,19.337,73.3
2008-11-17,39.69,15.495999999999999,2.72,9.751,,70.336,70.086,,1.2648,741.58,18.499000000000002,72.65
2008-11-18,38.44,15.732000000000001,2.7748,9.827,,71.66199999999999,70.72399999999999,,1.2617,734.6,18.405,72.51
2008-11-19,35.84,14.667,2.6632,9.3654,,67.067,66.73,,1.2496,738.83,17.511,72.26
2008-11-20,35.03,14.056,2.484,9.1734,,62.088,62.306999999999995,,1.2455,750.67,17.125,73.45
2008-11-21,37.87,15.780999999999999,2.549,9.827,,65.442,65.983,,1.258,795.3,21.671,78.85
2008-11-24,42.5,16.593,2.8685,10.166,,69.975,69.607,,1.2930000000000001,818.88,23.177,80.91
2008-11-25,42.19,16.028,2.8025,9.842,,70.491,70.73100000000001,,1.3062,818.26,24.174,80.87
2008-11-26,43.96,16.430999999999997,2.9322,10.472999999999999,,73.219,73.161,,1.2890000000000001,811.79,24.569000000000003,80.38
2008-11-28,42.7,16.212,2.8598,10.347000000000001,,74.13600000000001,73.896,,1.2693,817.9,25.002,80.31
2008-12-01,40.47,14.923,2.7447,9.4194,,67.569,67.437,,1.2609,774.28,21.171999999999997,75.65
2008-12-02,41.19,15.354000000000001,2.8532,9.955,,70.17399999999999,70.094,,1.2715,781.35,23.232,76.95
2008-12-03,45.21,15.933,2.9598,10.244000000000002,,71.86,71.888,,1.2706,768.34,22.639,76.18
2008-12-04,47.32,15.322000000000001,2.821,9.576,,70.19800000000001,69.753,,1.2791,768.35,22.038,75.5
2008-12-05,48.26,15.933,2.9008,9.962,,72.36,72.332,,1.2735,755.83,21.859,74.52
2008-12-08,51.41,16.849,3.0778,10.454,,74.88600000000001,74.882,,1.2958,771.4,23.768,76.19
2008-12-09,51.25,16.517,3.0885,10.725,,73.654,73.50399999999999,,1.2918,774.47,23.909000000000002,76.33
2008-12-10,49.7,16.525,3.0305,10.700999999999999,,74.153,74.259,,1.3019,806.48,26.47,79.75
2008-12-11,48.25,15.593,2.9322,10.504000000000001,,72.369,72.332,,1.3353,822.75,26.366,80.65
2008-12-12,51.25,15.522,3.0325,11.059000000000001,,73.232,72.711,,1.3381,818.84,26.978,80.81
2008-12-15,48.85,15.27,2.9245,10.94,,72.21300000000001,71.928,,1.369,837.25,28.549,82.6
2008-12-16,52.63,16.125999999999998,2.9452,11.728,,75.609,75.479,,1.4046,841.4,30.432,84.46
2008-12-17,53.18,15.767000000000001,2.752,11.444,,74.878,74.735,,1.4412,867.45,30.215999999999998,85.43
2008-12-18,52.08,15.48,2.7602,10.692,,73.482,73.366,,1.4253,856.25,28.079,83.87
2008-12-19,51.56,15.33,2.7778,10.829,,72.572,73.17,,1.3908,839.36,28.775,82.63
2008-12-22,49.84,15.376,2.6458,10.75,,71.646,72.191,,1.3932,843.98,28.070999999999998,83.46
2008-12-23,51.08,15.463,2.6660000000000004,10.55,,70.90100000000001,71.315,,1.3934,838.82,28.925,82.63
2008-12-24,51.44,15.369000000000002,2.625,10.669,,71.315,71.215,,1.4012,847.53,28.785,83.46
2008-12-26,51.78,15.338,2.648,10.630999999999998,,71.727,71.665,,1.4040000000000001,864.55,30.346999999999998,85.6
2008-12-29,49.4,15.205,2.6732,10.595,,71.521,71.544,,1.3938,875.38,31.079,86.35
2008-12-30,50.76,15.511,2.6632,11.013,,73.219,73.096,,1.4059,870.15,31.051,85.9
2008-12-31,51.28,15.587,2.6343,10.992,,74.262,74.055,,1.3977,879.05,31.88,86.52
2009-01-02,54.36,16.303,2.801,11.398,,76.501,76.473,,1.391,876.34,31.354,86.23
2009-01-05,54.06,16.455,2.9188,11.179,,76.41,76.27600000000001,,1.3615,859.91,29.866,84.48
2009-01-06,57.36,16.646,2.8708,11.525,,76.918,76.757,,1.3530000000000002,864.55,30.686,85.13
2009-01-07,56.2,15.644,2.8092,10.829,,74.617,74.50399999999999,,1.3655,840.95,28.278000000000002,82.75
2009-01-08,57.16,16.135,2.8608,10.908,,74.918,74.83,,1.3708,853.95,29.913,84.46
2009-01-09,55.51,15.652999999999999,2.795,10.612,,73.314,73.194,,1.3455,856.52,29.462,83.92
2009-01-12,51.92,15.61,2.736,10.339,,71.551,71.51100000000001,,1.3363200000000002,823.25,27.241,80.76
2009-01-13,51.45,15.892999999999999,2.7068,10.253,,71.685,71.568,,1.31926,821.24,27.778000000000002,80.88
2009-01-14,48.49,15.308,2.6335,9.807,,69.43,69.305,,1.31915,810.06,26.535,79.79
2009-01-15,51.44,15.427999999999999,2.5732,9.962,,69.456,69.453,,1.31279,812.87,27.41,80.39
2009-01-16,51.59,15.806,2.5408,10.300999999999998,,69.999,69.89,,1.3276299999999999,839.28,29.105,82.71
2009-01-20,48.44,14.818,2.4135,9.642999999999999,,66.30199999999999,66.206,,1.29096,852.53,29.057,84.52
2009-01-21,50.54,15.538,2.5565,9.942,,69.168,69.082,,1.304,852.08,29.781999999999996,84.15
2009-01-22,49.94,13.718,2.7262,9.613,,68.096,68.075,,1.30045,860.32,29.603,84.58
2009-01-23,50.63,13.792,2.7262,9.836,,68.395,68.238,,1.29712,895.88,32.124,88.53
2009-01-26,49.63,14.137,2.7668,10.033,,68.866,68.798,,1.31857,906.7,31.965,88.95
2009-01-27,48.44,14.159,2.8002,10.356,,69.561,69.487,,1.31644,899.07,31.494,88.38
2009-01-28,50.36,14.464,2.907,10.504000000000001,,71.914,71.798,,1.31554,890.05,30.799,87.42
2009-01-29,50.0,14.105,2.8702,10.025,,69.579,69.47800000000001,,1.29546,904.5,32.371,89.5
2009-01-30,58.82,13.710999999999999,2.7815,9.671,,68.163,68.03399999999999,,1.28102,928.08,32.209,91.31
2009-02-02,61.15,14.296,2.8242,10.22,,67.956,67.83,,1.28506,904.93,30.958000000000002,88.84
2009-02-03,63.59,14.831,2.8695,10.293,,68.91,68.822,,1.30301,892.93,31.391,88.47
2009-02-04,61.06,14.937999999999999,2.887,10.409,,68.575,68.502,,1.28522,901.3,32.049,89.18
2009-02-05,63.18,15.27,2.978,10.685,,69.596,69.544,,1.2799399999999999,913.9,32.650999999999996,90.12
2009-02-06,66.55,15.767000000000001,3.0778,11.042,,71.575,71.484,,1.2942799999999999,913.3,33.33,89.59
2009-02-09,66.71,15.587,3.1638,11.179,,71.678,71.65,,1.30093,894.15,32.342,88.32
2009-02-10,63.31,15.074000000000002,3.0195,10.558,,68.395,68.247,,1.29116,913.1,31.994,90.21
2009-02-11,64.35,15.402999999999999,2.9878,10.558,,68.796,68.707,,1.29077,942.38,34.186,92.29
2009-02-12,63.96,15.446,3.0638,10.497,,68.85,68.822,,1.28662,951.3,34.327,93.17
2009-02-13,63.26,15.308,3.0602,10.409,,68.105,68.051,,1.28597,939.76,33.574,92.55
2009-02-17,61.67,14.507,2.9172,9.907,,65.192,65.066,,1.25865,969.7,34.815,95.45
2009-02-18,62.35,14.527999999999999,2.9122,10.017999999999999,,65.038,64.967,,1.25339,980.11,35.163000000000004,96.91
2009-02-19,61.95,14.363,2.7969999999999997,9.508,,64.336,64.296,,1.26708,974.3,33.536,95.77
2009-02-20,63.86,14.432,2.8148,9.582,,63.71,63.658,,1.28199,997.37,34.844,97.8
2009-02-23,61.71,13.800999999999998,2.6832,9.0596,,61.431999999999995,61.433,,1.26941,993.84,34.317,97.73
2009-02-24,65.6,13.769,2.7848,9.545,,63.761,63.713,,1.28426,967.23,31.523000000000003,94.73
2009-02-25,63.71,13.597999999999999,2.8135,9.77,,63.25899999999999,63.111999999999995,,1.2721200000000001,963.28,30.958000000000002,93.15
2009-02-26,62.34,13.167,2.7527,9.53,,62.231,62.138000000000005,,1.2744,938.99,31.523000000000003,93.06
2009-02-27,64.79,12.95,2.7567,9.552999999999999,,60.838,60.852,,1.26734,938.96,31.391,92.63
2009-03-02,61.99,12.66,2.7145,9.2285,,58.098,58.04600000000001,,1.25785,937.42,29.256999999999998,90.93
2009-03-03,61.7,12.732000000000001,2.7265,9.2072,,57.662,57.549,,1.25613,913.28,29.81,90.04
2009-03-04,64.81,12.925,2.8139999999999996,9.568,,59.026,58.997,,1.26599,905.04,29.548000000000002,88.99
2009-03-05,64.77,12.245,2.7418,9.2285,,56.61600000000001,56.544,,1.2548700000000002,927.08,31.069000000000003,91.99
2009-03-06,61.69,12.254000000000001,2.6325,9.3066,,56.72,56.537,,1.2649700000000001,940.1,30.94,92.29
2009-03-09,60.49,12.149000000000001,2.5648,9.4116,,56.049,55.913999999999994,,1.261,916.36,29.686999999999998,90.57
2009-03-10,65.71,13.215,2.735,10.437000000000001,,59.391999999999996,59.342,,1.26773,897.09,27.919,88.14
2009-03-11,68.54,13.718,2.86,10.466,,59.778999999999996,59.631,,1.28338,906.94,29.49,89.22
2009-03-12,69.58,13.642000000000001,2.9742,10.887,,62.131,62.049,,1.2915299999999998,923.36,30.75,91.1
2009-03-13,68.63,13.350999999999999,2.9608,11.022,,62.617,62.551,,1.29257,928.13,31.127,91.3
2009-03-16,66.98,13.027999999999999,2.9448,10.685,,62.428000000000004,62.394,,1.29702,922.62,30.639,90.8
2009-03-17,71.35,13.549000000000001,3.0758,11.17,,64.336,64.262,,1.30167,916.33,29.971999999999998,90.04
2009-03-18,71.25,13.597999999999999,3.1325,11.427999999999999,,65.78,65.57300000000001,,1.34897,932.7,33.0,93.09
2009-03-19,70.1,13.744000000000002,3.136,11.355,,64.964,64.842,,1.36658,956.68,35.249,94.35
2009-03-20,69.96,13.68,3.135,10.985999999999999,,63.129,63.468,,1.35791,952.94,35.334,93.59
2009-03-23,75.58,14.697000000000001,3.3232,11.636,,67.661,68.092,,1.36327,950.66,35.485,92.08
2009-03-24,72.81,14.38,3.287,11.247,,66.327,66.789,,1.34683,929.5,34.685,90.95
2009-03-25,72.4,14.337,3.2868,11.202,,67.02600000000001,66.882,,1.3584100000000001,935.54,36.199,91.98
2009-03-26,73.69,15.097999999999999,3.3908,11.863,,68.395,68.304,,1.35202,938.41,36.294000000000004,91.93
2009-03-27,70.52,14.537,3.2972,11.562000000000001,,67.16199999999999,67.071,,1.3297,922.8,34.815,90.69
2009-03-30,71.44,14.017999999999999,3.2247,11.039000000000001,,64.84100000000001,64.77199999999999,,1.31977,915.86,34.251,89.98
2009-03-31,73.44,14.73,3.2442,11.269,,65.442,65.28699999999999,,1.3251,922.58,34.703,90.28
2009-04-01,73.5,15.488,3.3542,11.269,,66.706,66.634,,1.3243,925.0,36.323,91.03
2009-04-02,76.34,15.47,3.4788,11.77,,68.66199999999999,68.57600000000001,,1.3463,906.56,34.91,88.8
2009-04-03,78.17,15.038,3.5798,11.957,,69.339,69.247,,1.34825,895.91,32.812,87.59
2009-04-06,77.99,15.045,3.6555,11.892000000000001,,68.796,68.675,,1.3421399999999999,869.9,31.241,85.27
2009-04-07,75.51,15.045,3.5492,11.583,,67.193,67.071,,1.327,882.11,31.456,86.74
2009-04-08,76.98,15.385,3.59,11.452,,67.916,67.814,,1.32789,883.84,31.55,86.61
2009-04-09,79.77,15.773,3.6898,11.981,,70.617,70.521,,1.3159299999999998,881.65,31.089000000000002,86.31
2009-04-13,78.94,15.709000000000001,3.7105,11.981,,70.632,70.59899999999999,,1.33728,891.4,31.776999999999997,87.88
2009-04-14,77.22,15.517000000000001,3.6510000000000002,12.003,,69.416,69.348,,1.3260399999999999,890.6,31.701,87.37
2009-04-15,74.71,15.097999999999999,3.6305,11.712,,70.156,70.094,,1.32269,891.25,31.89,87.5
2009-04-16,77.25,15.845,3.7482,11.915999999999999,,71.187,71.152,,1.3186,878.05,30.374000000000002,85.81
2009-04-17,78.05,15.395,3.81,11.698,,71.66199999999999,71.568,,1.30421,866.59,29.141,85.22
2009-04-20,77.57,14.923,3.7188,11.247,,68.66199999999999,68.624,,1.2922,884.35,30.289,86.95
2009-04-21,78.74,15.212,3.7582,11.517000000000001,,69.999,69.96,,1.29496,881.05,29.548000000000002,86.89
2009-04-22,79.2,15.058,3.7502,11.748,,69.57,69.51100000000001,,1.3006799999999998,891.3,29.734,87.38
2009-04-23,80.61,15.173,3.8702,11.645,,70.253,70.189,,1.31474,905.46,30.809,88.8
2009-04-24,84.46,16.767,3.8235,11.712,,71.315,71.23100000000001,,1.32443,911.8,32.606,89.72
2009-04-27,83.12,16.357,3.8495,11.458,,70.641,70.608,,1.3028600000000001,907.14,32.342,89.01
2009-04-28,82.4,15.979000000000001,3.8235,11.286,,70.418,70.378,,1.31501,891.05,31.156,87.75
2009-04-29,79.79,16.235,3.8618,11.511,,71.914,71.831,,1.32684,899.57,31.89,88.33
2009-04-30,80.52,16.244,3.8828,11.833,,71.94,71.905,,1.32331,890.85,30.968000000000004,87.27
2009-05-01,78.96,16.227999999999998,3.9272,11.855,,72.327,72.258,,1.3267200000000001,885.5,31.089000000000002,86.95
2009-05-04,79.77,16.189,4.0758,12.492,,74.789,74.743,,1.3412,901.7,32.964,88.64
2009-05-05,81.9,15.869000000000002,4.0952,12.117,,74.531,74.43,,1.33378,901.92,32.727,88.25
2009-05-06,81.99,15.869000000000002,4.0892,12.085,,75.824,75.72,,1.33304,908.6,34.685,89.54
2009-05-07,79.28,15.495999999999999,3.9835,11.825999999999999,,74.77199999999999,74.65,,1.33863,910.88,34.394,89.44
2009-05-08,77.95,15.572000000000001,3.9872,11.464,,76.517,76.449,,1.364,914.65,35.249,89.98
2009-05-11,78.61,15.495999999999999,3.9989999999999997,11.525,,75.085,74.956,,1.35818,912.47,35.108000000000004,89.69
2009-05-12,77.93,15.947000000000001,3.84,11.405999999999999,,74.86399999999999,74.813,,1.3645399999999999,922.93,36.66,90.7
2009-05-13,74.19,15.838,3.687,11.344000000000001,,72.977,73.01100000000001,,1.35965,926.1,35.702,91.09
2009-05-14,75.11,16.084,3.795,11.652999999999999,,73.60300000000001,73.512,,1.36415,927.3,35.803000000000004,91.03
2009-05-15,73.6,16.212,3.7778,11.389000000000001,,73.003,72.929,,1.34948,928.3,35.427,91.55
2009-05-18,75.95,16.517,3.909,11.636,,75.07600000000001,74.98100000000001,,1.35591,920.17,35.277,90.36
2009-05-19,77.87,16.287,3.9335,11.732000000000001,,74.986,74.889,,1.3636,926.57,36.163000000000004,90.96
2009-05-20,77.97,16.342,3.8842,11.684000000000001,,74.486,74.421,,1.37717,938.68,38.082,92.25
2009-05-21,75.96,15.892999999999999,3.832,11.38,,73.413,73.31,,1.38905,951.45,38.806,93.85
2009-05-22,75.64,15.838,3.7805,11.286,,73.256,73.161,,1.40008,957.95,39.568000000000005,94.15
2009-05-26,78.39,16.312,4.0362,11.607999999999999,,75.134,75.11,,1.3982700000000001,952.9,39.369,93.76
2009-05-27,77.1,16.144000000000002,4.1055,11.59,,73.793,73.708,,1.38755,950.8,38.787,93.45
2009-05-28,77.65,16.397000000000002,4.1688,11.787,,74.82300000000001,74.726,,1.39504,959.44,40.472,94.24
2009-05-29,77.99,16.752,4.1912,11.787,,76.14699999999999,76.10300000000001,,1.41531,975.92,41.553000000000004,96.2
2009-06-01,83.05,17.158,4.3015,12.372,,77.987,77.917,,1.41581,979.62,40.847,95.73
2009-06-02,84.93,17.158,4.3058,12.14,,78.055,78.012,,1.43059,980.9,41.92,96.36
2009-06-03,85.68,17.425,4.3502,11.952,,77.067,77.027,,1.41577,963.36,39.672,94.41
2009-06-04,85.52,17.506,4.4362,12.092,,77.791,77.753,,1.41835,980.3,40.941,96.23
2009-06-05,87.56,17.752,4.4645,11.936,,77.808,77.785,,1.39694,960.82,38.891,93.71
2009-06-08,86.36,17.680999999999997,4.4395,11.936,,77.488,77.47399999999999,,1.38976,950.4,38.861999999999995,93.56
2009-06-09,87.08,17.706,4.4052,12.312000000000001,,77.884,77.832,,1.4061,953.87,38.665,93.83
2009-06-10,86.59,18.082,4.3278,12.341,,77.686,77.62,,1.39824,948.86,38.391999999999996,93.86
2009-06-11,85.69,18.305,4.3192,12.259,,78.028,77.965,,1.4111,959.3,38.504,93.7
2009-06-12,84.08,18.708,4.2272,12.227,,78.245,78.219,,1.40125,939.5,37.205999999999996,92.17
